,rf_probability
10830,0.25
10831,0.3272380952380952
10832,0.560435606060606
10833,0.385
10834,0.3646666666666667
10835,0.43333333333333335
10836,0.0
10837,0.26166666666666666
10838,0.7979166666666667
10839,0.53
10840,0.68
10841,0.0
10842,0.01
10843,0.1975
10844,0.605
10845,0.47125
10846,0.745
10847,0.7
10848,0.0
10849,0.385
10850,0.1292876984126984
10851,0.715
10852,0.4133333333333333
10853,0.5645
10854,0.3625
10855,0.9269523809523811
10856,0.3024702380952381
10857,0.53
10858,0.66
10859,0.4091666666666666
10860,0.43
10861,0.68
10862,0.7994993894993897
10863,0.015
10864,0.6717398989898988
10865,0.0016666666666666666
10866,0.2991666666666667
10867,0.0
10868,0.0
10869,0.695
10870,0.4664523809523809
10871,0.0
10872,0.13408333333333333
10873,0.655
10874,0.26
10875,0.7304166666666666
10876,0.355
10877,0.7722440476190475
10878,0.6083333333333334
10879,0.355
10880,0.05
10881,0.6875
10882,0.27775
10883,0.11613175223469337
10884,0.3403333333333334
10885,0.27302849927849937
10886,0.0
10887,0.95
10888,0.43492261904761903
10889,0.63
10890,0.6575
10891,0.475
10892,0.76
10893,0.15379761904761902
10894,0.44
10895,0.4975
10896,0.4075
10897,0.6741309523809523
10898,0.005
10899,0.3425000000000001
10900,0.24488311688311687
10901,0.6439583333333334
10902,0.315
10903,0.425
10904,0.7316666666666666
10905,0.595
10906,0.66875
10907,0.006666666666666666
10908,0.5
10909,0.5686111111111112
10910,0.0
10911,0.4285320855614973
10912,0.19974855071963707
10913,0.72
10914,0.335
10915,0.4425
10916,0.1623333333333333
10917,0.365
10918,0.5766666666666667
10919,0.3478333333333333
10920,0.12
10921,0.21608333333333335
10922,0.12428102453102456
10923,0.26272240513184797
10924,0.25575
10925,0.365
10926,0.55
10927,0.13083333333333333
10928,0.8841666666666665
10929,0.34191666666666665
10930,0.4085833333333333
10931,0.645
10932,0.595
10933,0.31069444444444444
10934,0.0
10935,0.415
10936,0.415
10937,0.4818333333333334
10938,0.6776373626373626
10939,0.19875
10940,0.13166666666666668
10941,0.6874166666666668
10942,0.23404166666666665
10943,0.06768333333333333
10944,0.61475
10945,0.0
10946,0.925
10947,0.49
10948,0.7825
10949,0.0
10950,0.4158795648795651
10951,0.5225
10952,0.26528675491175485
10953,0.79
10954,0.6072500000000001
10955,0.835
10956,0.5856904761904762
10957,0.0
10958,0.485
10959,0.695
10960,0.016708465732974364
10961,0.5126845238095238
10962,0.305
10963,0.8733333333333334
10964,0.626345238095238
10965,0.41
10966,0.48416666666666663
10967,0.4775
10968,0.8543095238095237
10969,0.3907301587301588
10970,0.25
10971,0.08116666666666666
10972,0.6541666666666667
10973,0.3525
10974,0.5429166666666666
10975,0.05
10976,0.465
10977,0.15
10978,0.4429545454545455
10979,0.594341386554622
10980,0.64875
10981,0.43
10982,0.19333333333333333
10983,0.775
10984,0.7979999999999999
10985,0.078
10986,0.6225
10987,0.38800000000000007
10988,0.3622857142857142
10989,0.0
10990,0.5783333333333333
10991,0.32899999999999996
10992,0.83625
10993,0.5826666666666667
10994,0.58
10995,0.0
10996,0.3932142857142857
10997,0.45583333333333337
10998,0.105
10999,0.755
11000,0.38625
11001,0.31000000000000005
11002,0.225
11003,0.5033333333333333
11004,0.45
11005,0.6825
11006,0.7535833333333332
11007,0.3095833333333333
11008,0.05738095238095238
11009,0.7633333333333334
11010,0.79
11011,0.005
11012,0.645
11013,0.6204999999999999
11014,0.09300000000000001
11015,0.51
11016,0.641875
11017,0.13464285714285715
11018,0.37
11019,0.6
11020,0.5724821428571428
11021,0.145
11022,0.02
11023,0.08958333333333332
11024,0.39
11025,0.15301190476190474
11026,0.0
11027,0.565
11028,0.895
11029,0.16416666666666668
11030,0.755
11031,0.59
11032,0.14116666666666666
11033,0.65
11034,0.075
11035,0.015
11036,0.09666666666666666
11037,0.505
11038,0.16538690476190473
11039,0.007518740031897926
11040,0.345
11041,0.645
11042,0.6745833333333334
11043,0.47666666666666674
11044,0.37
11045,0.44
11046,0.059192696192696195
11047,0.0
11048,0.475
11049,0.6175
11050,0.56
11051,0.24308333333333335
11052,0.464099567099567
11053,0.0
11054,0.4516666666666667
11055,0.24833333333333335
11056,0.0
11057,0.30444444444444446
11058,0.0675
11059,0.5691666666666667
11060,0.6
11061,0.48
11062,0.518
11063,0.138125
11064,0.22991666666666663
11065,0.24200000000000002
11066,0.005
11067,0.4575
11068,0.505
11069,0.0
11070,0.43
11071,0.0
11072,0.5925
11073,0.019426587301587302
11074,0.4275
11075,0.2733333333333333
11076,0.0
11077,0.0675
11078,0.6153511904761906
11079,0.0
11080,0.735
11081,0.545
11082,0.2966428571428571
11083,0.0
11084,0.815
11085,0.02
11086,0.2508333333333333
11087,0.14708132045088568
11088,0.1787721762572129
11089,0.605
11090,0.635
11091,0.0
11092,0.155
11093,0.76
11094,0.3365833333333333
11095,0.0
11096,0.5185000000000001
11097,0.3
11098,0.145
11099,0.7083333333333335
11100,0.38825000000000004
11101,0.016708465732974364
11102,0.46149999999999997
11103,0.20666666666666667
11104,0.5708333333333333
11105,0.5185000000000001
11106,0.46916666666666673
11107,0.61675
11108,0.5579999999999999
11109,0.45966666666666667
11110,0.536607142857143
11111,0.016708465732974364
11112,0.24116666666666667
11113,0.7
11114,0.5075
11115,0.655
11116,0.44982142857142854
11117,0.4084166666666666
11118,0.4225
11119,0.6651666666666667
11120,0.0
11121,0.0
11122,0.7249409340659341
11123,0.2841666666666667
11124,0.07455357142857143
11125,0.205
11126,0.2344493145743145
11127,0.5240555555555555
11128,0.535
11129,0.495
11130,0.485
11131,0.0
11132,0.5875
11133,0.047448065134824795
11134,0.075
11135,0.0
11136,0.425
11137,0.2333333333333333
11138,0.6316904761904761
11139,0.25958333333333333
11140,0.14944355865246464
11141,0.0
11142,0.555
11143,0.54
11144,0.44857142857142857
11145,0.0
11146,0.49
11147,0.735
11148,0.49
11149,0.315
11150,0.6291666666666667
11151,0.61
11152,0.705
11153,0.19699999999999998
11154,0.0
11155,0.6183333333333334
11156,0.905
11157,0.527
11158,0.6575
11159,0.63
11160,0.985
11161,0.13
11162,0.5
11163,0.5025
11164,0.0
11165,0.56
11166,0.7116666666666666
11167,0.07
11168,0.725
11169,0.1013517316017316
11170,0.25510930735930737
11171,0.3683333333333333
11172,0.78
11173,0.005
11174,0.6819166666666667
11175,0.1338888888888889
11176,0.7419166666666667
11177,0.705
11178,0.53625
11179,0.182030303030303
11180,0.0
11181,0.38
11182,0.73
11183,0.4775
11184,0.37416666666666665
11185,0.55
11186,0.3116666666666667
11187,0.49466666666666675
11188,0.03
11189,0.45899999999999996
11190,0.18666666666666668
11191,0.142875
11192,0.0075
11193,0.31
11194,0.615
11195,0.07046428571428572
11196,0.68
11197,0.7625
11198,0.725
11199,0.12305081329025613
11200,0.645
11201,0.17369632981397687
11202,0.373461038961039
11203,0.1867624777183601
11204,0.016388888888888887
11205,0.495
11206,0.72
11207,0.46
11208,0.08324177637539966
11209,0.16501587301587303
11210,0.0
11211,0.71
11212,0.41
11213,0.465
11214,0.11449999999999999
11215,0.4905
11216,0.4765633394383395
11217,0.5808333333333333
11218,0.2075
11219,0.74
11220,0.665
11221,0.1825
11222,0.005
11223,0.55
11224,0.565
11225,0.96
11226,0.0
11227,0.45833333333333326
11228,0.8
11229,0.143316150779385
11230,0.71
11231,0.2542142857142857
11232,0.465
11233,0.08391666666666668
11234,0.255
11235,0.6025
11236,0.27
11237,0.452
11238,0.19
11239,0.4
11240,0.5858333333333333
11241,0.76
11242,0.39532142857142866
11243,0.0
11244,0.5508333333333333
11245,0.58
11246,0.0825
11247,0.125
11248,0.45
11249,0.61
11250,0.085
11251,0.515
11252,0.595
11253,0.655
11254,0.395
11255,0.125
11256,0.37
11257,0.4091666666666666
11258,0.66
11259,0.56375
11260,0.6625
11261,0.0
11262,0.6
11263,0.35150000000000003
11264,0.86
11265,0.6780833333333335
11266,0.5904166666666667
11267,0.4483333333333333
11268,0.5775
11269,0.61
11270,0.695
11271,0.3627500000000001
11272,0.0
11273,0.79
11274,0.0
11275,0.43
11276,0.45399999999999996
11277,0.327092979389032
11278,0.003
11279,0.07055177772863531
11280,0.007256166128849202
11281,0.31
11282,0.7507261904761904
11283,0.13995833333333332
11284,0.285
11285,0.6919285714285714
11286,0.8383333333333333
11287,0.15021090342376506
11288,0.0
11289,0.205
11290,0.5475
11291,0.0
11292,0.8
11293,0.38875
11294,0.065
11295,0.07572920709545755
11296,0.445
11297,0.0
11298,0.2725
11299,0.4525
11300,0.27468849206349205
11301,0.4925
11302,0.8993571428571429
11303,0.5325
11304,0.0
11305,0.59
11306,0.4325
11307,0.005
11308,0.20666666666666664
11309,0.6841666666666667
11310,0.7325
11311,0.0
11312,0.0
11313,0.445
11314,0.3901666666666667
11315,0.6
11316,0.03333333333333333
11317,0.0
11318,0.06508214416302653
11319,0.615
11320,0.585
11321,0.6602559523809525
11322,0.75
11323,0.0
11324,0.5583333333333333
11325,0.030916666666666662
11326,0.2925
11327,0.3
11328,0.0
11329,0.0
11330,0.725
11331,0.12641666666666665
11332,0.83
11333,0.23666666666666664
11334,0.7211309523809524
11335,0.4806249999999999
11336,0.0
11337,0.3275
11338,0.785
11339,0.3816289682539684
11340,0.38
11341,0.3520037462537462
11342,0.725
11343,0.0
11344,0.007256166128849202
11345,0.875
11346,0.603
11347,0.0
11348,0.21279761904761904
11349,0.33616666666666667
11350,0.434345238095238
11351,0.5705119047619047
11352,0.295
11353,0.0
11354,0.2367222222222222
11355,0.6008333333333333
11356,0.35997619047619045
11357,0.3725
11358,0.7366666666666666
11359,0.445
11360,0.8258333333333333
11361,0.2656547619047619
11362,0.23074999999999996
11363,0.805
11364,0.0075
11365,0.4225
11366,0.675
11367,0.0
11368,0.46833333333333327
11369,0.045
11370,0.14825
11371,0.48350000000000004
11372,0.6688888888888889
11373,0.6045833333333335
11374,0.4384166666666666
11375,0.143316150779385
11376,0.16
11377,0.143316150779385
11378,0.5090000000000002
11379,0.368
11380,0.8916666666666666
11381,0.315
11382,0.5258333333333334
11383,0.875
11384,0.0
11385,0.3425
11386,0.19974855071963707
11387,0.25160714285714286
11388,0.28172023809523805
11389,0.475
11390,0.0
11391,0.385
11392,0.12930215639249995
11393,0.05
11394,0.0
11395,0.0
11396,0.19
11397,0.605
11398,0.345
11399,0.24343418590672802
11400,0.535
11401,0.7644325396825397
11402,0.7825
11403,0.5
11404,0.0
11405,0.0
11406,0.016708465732974364
11407,0.10833333333333332
11408,0.475
11409,0.5
11410,0.17696428571428569
11411,0.016708465732974364
11412,0.6275
11413,0.0
11414,0.0
11415,0.2660582611832612
11416,0.0
11417,0.6203392857142856
11418,0.3395833333333333
11419,0.6216666666666667
11420,0.0
11421,0.2143809523809524
11422,0.0
11423,0.0
11424,0.5
11425,0.38525
11426,0.08622338682047738
11427,0.6313935786435785
11428,0.44833709273182953
11429,0.007256166128849202
11430,0.3275
11431,0.0
11432,0.8135714285714286
11433,0.35358107607476796
11434,0.53175
11435,0.41583333333333333
11436,0.016708465732974364
11437,0.8004166666666667
11438,0.0
11439,0.041749999999999995
11440,0.35775000000000007
11441,0.07508333333333334
11442,0.0
11443,0.06625
11444,0.03
11445,0.0
11446,0.615
11447,0.0575
11448,0.59625
11449,0.26400523088023087
11450,0.25939747004391284
11451,0.81
11452,0.3411666666666666
11453,0.71
11454,0.5983333333333333
11455,0.0
11456,0.2608333333333333
11457,0.68
11458,0.0
11459,0.663125
11460,0.256
11461,0.45
11462,0.15462125374625363
11463,0.68
11464,0.0
11465,0.8125000000000001
11466,0.504
11467,0.61
11468,0.44566666666666666
11469,0.16525757575757571
11470,0.3966071428571428
11471,0.59
11472,0.785
11473,0.0
11474,0.5957500000000001
11475,0.0005419713415275793
11476,0.45128787878787885
11477,0.39
11478,0.835
11479,0.0
11480,0.0
11481,0.0625
11482,0.41
11483,0.71
11484,0.775
11485,0.5289166666666666
11486,0.6979166666666665
11487,0.49
11488,0.61375
11489,0.025
11490,0.4983333333333333
11491,0.41225
11492,0.8488333333333334
11493,0.7340000000000001
11494,0.56
11495,0.71
11496,0.465
11497,0.36375
11498,0.0
11499,0.58
11500,0.24296337584843783
11501,0.8591666666666665
11502,0.455
11503,0.23
11504,0.48
11505,0.14041666666666666
11506,0.2054166666666667
11507,0.0
11508,0.5473928571428571
11509,0.745
11510,0.4666666666666666
11511,0.14222985347985348
11512,0.21
11513,0.605
11514,0.58
11515,0.795
11516,0.8625
11517,0.035
11518,0.4844166666666666
11519,0.705
11520,0.026363197615086514
11521,0.9525
11522,0.53
11523,0.4
11524,0.0
11525,0.595625
11526,0.55
11527,0.7685714285714286
11528,0.17964285714285716
11529,0.7875
11530,0.41034027457615346
11531,0.7916666666666665
11532,0.012004274435956818
11533,0.31875
11534,0.135
11535,0.6583333333333333
11536,0.3320833333333333
11537,0.7577539180590652
11538,0.14
11539,0.915
11540,0.485
11541,0.05316666666666667
11542,0.39608333333333334
11543,0.1575
11544,0.28
11545,0.1787721762572129
11546,0.535
11547,0.724375
11548,0.0
11549,0.845
11550,0.68
11551,0.717017857142857
11552,0.16658333333333336
11553,0.5628333333333334
11554,0.02666666666666667
11555,0.895
11556,0.0
11557,0.1525
11558,0.5625
11559,0.624722804972805
11560,0.0
11561,0.26425
11562,0.0
11563,0.1560535714285714
11564,0.25363293650793656
11565,0.7016445981554678
11566,0.5393333333333334
11567,0.535
11568,0.17275000000000001
11569,0.7543539377289374
11570,0.5168928571428573
11571,0.7491236263736263
11572,0.10466666666666667
11573,0.14575773121787045
11574,0.3188333333333333
11575,0.475
11576,0.2825
11577,0.0
11578,0.21
11579,0.575
11580,0.0
11581,0.0
11582,0.0007142857142857143
11583,0.12617256964050444
11584,0.2870357142857143
11585,0.016708465732974364
11586,0.285
11587,0.6577222222222221
11588,0.056277777777777774
11589,0.052923132651145295
11590,0.007256166128849202
11591,0.47261904761904766
11592,0.2162559523809524
11593,0.7335714285714287
11594,0.055
11595,0.3105450937950938
11596,0.17291666666666672
11597,0.5940831529581526
11598,0.5429166666666667
11599,0.0
11600,0.5418333333333334
11601,0.18249999999999997
11602,0.5285
11603,0.3825
11604,0.51
11605,0.165
11606,0.3228333333333333
11607,0.895
11608,0.6166666666666667
11609,0.2700019841269841
11610,0.557827380952381
11611,0.1653333333333333
11612,0.627
11613,0.11625
11614,0.695
11615,0.12700550046688427
11616,0.853404761904762
11617,0.4228333333333334
11618,0.7175
11619,0.0
11620,0.715
11621,0.315
11622,0.5369583333333332
11623,0.91
11624,0.52
11625,0.0
11626,0.6033333333333333
11627,0.08
11628,0.405
11629,0.2845833333333333
11630,0.005328387393604785
11631,0.465
11632,0.0
11633,0.575
11634,0.58
11635,0.052923132651145295
11636,0.0
11637,0.305
11638,0.09613027576998164
11639,0.53
11640,0.05662987012987013
11641,0.06441666666666666
11642,0.6459999999999999
11643,0.705
11644,0.026363197615086514
11645,0.4238095238095238
11646,0.6033333333333334
11647,0.1602693566393889
11648,0.805
11649,0.21923809523809523
11650,0.2601246569459316
11651,0.2425
11652,0.35
11653,0.4025
11654,0.0175503663003663
11655,0.24125
11656,0.5220833333333332
11657,0.665
11658,0.3808333333333333
11659,0.595
11660,0.0
11661,0.7925
11662,0.24
11663,0.5150125430125427
11664,0.07475000000000001
11665,0.034166666666666665
11666,0.0
11667,0.27
11668,0.38875
11669,0.32333333333333336
11670,0.7925
11671,0.37583333333333335
11672,0.3425
11673,0.6
11674,0.1085
11675,0.4315
11676,0.057999999999999996
11677,0.55
11678,0.728
11679,0.31166666666666665
11680,0.16540559398519186
11681,0.0
11682,0.0
11683,0.19537500000000002
11684,0.0
11685,0.565
11686,0.8378571428571427
11687,0.745
11688,0.297
11689,0.601
11690,0.05791666666666667
11691,0.84
11692,0.6949993177112743
11693,0.6973333333333332
11694,0.535
11695,0.39036904761904767
11696,0.0
11697,0.59
11698,0.0
11699,0.26166666666666666
11700,0.0
11701,0.515
11702,0.575
11703,0.645
11704,0.8108333333333333
11705,0.19
11706,0.16405128205128208
11707,0.3825
11708,0.03
11709,0.36
11710,0.95
11711,0.007256166128849202
11712,0.0
11713,0.1871233766233766
11714,0.0
11715,0.6033333333333334
11716,0.465
11717,0.16
11718,0.0775
11719,0.396577602952603
11720,0.45761309523809524
11721,0.0525
11722,0.3259722222222223
11723,0.795
11724,0.345
11725,0.007256166128849202
11726,0.49433333333333335
11727,0.73
11728,0.1456547619047619
11729,0.8082939005439003
11730,0.5555833333333333
11731,0.715
11732,0.33100000000000007
11733,0.4427460317460318
11734,0.645
11735,0.72
11736,0.01
11737,0.7933333333333333
11738,0.68
11739,0.585
11740,0.1808577394827395
11741,0.34
11742,0.45833333333333337
11743,0.2029166666666667
11744,0.60625
11745,0.085
11746,0.0
11747,0.175
11748,0.53
11749,0.583
11750,0.2990357142857143
11751,0.47
11752,0.30500396825396825
11753,0.3475
11754,0.685
11755,0.0
11756,0.16666666666666669
11757,0.545
11758,0.13
11759,0.0
11760,0.685
11761,0.7
11762,0.62
11763,0.07016666666666667
11764,0.25616666666666665
11765,0.8469166666666667
11766,0.595
11767,0.255
11768,0.0
11769,0.0
11770,0.1956666666666667
11771,0.32
11772,0.655
11773,0.5106210317460317
11774,0.08622338682047738
11775,0.605
11776,0.045
11777,0.215
11778,0.03333333333333333
11779,0.69075
11780,0.05796717171717174
11781,0.745
11782,0.65
11783,0.16
11784,0.375
11785,0.007256166128849202
11786,0.97
11787,0.0
11788,0.35666666666666663
11789,0.41008333333333324
11790,0.01
11791,0.4093857946702403
11792,0.0
11793,0.71
11794,0.76
11795,0.59
11796,0.4542142857142858
11797,0.72
11798,0.49
11799,0.002308992562542258
11800,0.7471845238095236
11801,0.34917857142857145
11802,0.5141666666666667
11803,0.578
11804,0.7
11805,0.5555
11806,0.0
11807,0.7375
11808,0.016708465732974364
11809,0.23390081513026695
11810,0.6416666666666667
11811,0.03698412698412698
11812,0.655
11813,0.6443333333333334
11814,0.605
11815,0.38833333333333336
11816,0.0
11817,0.615
11818,0.39
11819,0.1425
11820,0.0
11821,0.43766666666666687
11822,0.08191770931316626
11823,0.855
11824,0.01375
11825,0.5695833333333333
11826,0.54
11827,0.0
11828,0.18436147186147184
11829,0.0
11830,0.005
11831,0.0
11832,0.0
11833,0.4136666666666667
11834,0.7668333333333333
11835,0.855
11836,0.455
11837,0.09416666666666666
11838,0.37
11839,0.9275
11840,0.6483333333333334
11841,0.5625
11842,0.7893333333333333
11843,0.8027500000000001
11844,0.3505
11845,0.71125
11846,0.6
11847,0.76
11848,0.05802380952380953
11849,0.855
11850,0.2758333333333333
11851,0.34099999999999997
11852,0.4029393939393943
11853,0.34
11854,0.2847222222222222
11855,0.5425
11856,0.0
11857,0.6816666666666665
11858,0.27242857142857146
11859,0.01375
11860,0.0
11861,0.449
11862,0.695
11863,0.15
11864,0.76
11865,0.11736495629973888
11866,0.48074999999999996
11867,0.0
11868,0.5235
11869,0.5305
11870,0.0
11871,0.09166666666666667
11872,0.3412718539916682
11873,0.22575
11874,0.22132575757575762
11875,0.09859004296712096
11876,0.38666666666666666
11877,0.26317857142857143
11878,0.225
11879,0.65
11880,0.2158571428571429
11881,0.26416666666666666
11882,0.17169444444444446
11883,0.47200000000000003
11884,0.38233333333333336
11885,0.213
11886,0.59
11887,0.5147552725052724
11888,0.42398237179487175
11889,0.14916666666666667
11890,0.2583333333333333
11891,0.54
11892,0.7330000000000001
11893,0.10300000000000001
11894,0.4741666666666666
11895,0.69375
11896,0.3575
11897,0.143316150779385
11898,0.0
11899,0.6641666666666667
11900,0.47
11901,0.01
11902,0.36
11903,0.22583333333333333
11904,0.4475
11905,0.016708465732974364
11906,0.095
11907,0.93
11908,0.245
11909,0.7487579365079369
11910,0.27071428571428574
11911,0.3120833333333334
11912,0.0
11913,0.36
11914,0.99
11915,0.04010689778273311
11916,0.305
11917,0.39008333333333334
11918,0.5770833333333334
11919,0.8037916666666667
11920,0.5116666666666666
11921,0.015075757575757574
11922,0.96
11923,0.0
11924,0.585
11925,0.4331961021123425
11926,0.0
11927,0.192
11928,0.85
11929,0.5765595238095237
11930,0.903
11931,0.48325
11932,0.0
11933,0.525
11934,0.45458333333333334
11935,0.04
11936,0.7795000000000001
11937,0.37
11938,0.7158333333333334
11939,0.605
11940,0.38925000000000004
11941,0.4300833333333333
11942,0.5355952380952381
11943,0.18152475220026612
11944,0.4093333333333334
11945,0.42533333333333334
11946,0.6700833333333333
11947,0.07791666666666668
11948,0.0
11949,0.5936666666666667
11950,0.775
11951,0.5091666666666667
11952,0.2975
11953,0.675
11954,0.15125
11955,0.8763333333333334
11956,0.7095238095238094
11957,0.12
11958,0.45625
11959,0.83
11960,0.435
11961,0.023341630591630587
11962,0.49
11963,0.0
11964,0.005833333333333334
11965,0.3411666666666666
11966,0.4425
11967,0.345
11968,0.25
11969,0.20320670995670984
11970,0.11900000000000001
11971,0.2539166666666667
11972,0.325
11973,0.625
11974,0.6145833333333334
11975,0.0
11976,0.06946199633699633
11977,0.6125
11978,0.8733333333333334
11979,0.14392261904761905
11980,0.3866666666666667
11981,0.835
11982,0.0
11983,0.42383333333333334
11984,0.7616666666666666
11985,0.16666666666666663
11986,0.11291666666666668
11987,0.0
11988,0.4140786521699834
11989,0.795
11990,0.4328333333333333
11991,0.5108333333333334
11992,0.355
11993,0.7672380952380952
11994,0.0
11995,0.725
11996,0.315
11997,0.731
11998,0.645
11999,0.2579273504273505
12000,0.305
12001,0.5811666666666667
12002,0.525
12003,0.007256166128849202
12004,0.925
12005,0.75
12006,0.1275
12007,0.7186904761904762
12008,0.8637777777777776
12009,0.0
12010,0.805
12011,0.345
12012,0.0
12013,0.02827020202020202
12014,0.295
12015,0.69
12016,0.085
12017,0.39333333333333337
12018,0.465
12019,0.3475
12020,0.22
12021,0.0
12022,0.6204999999999999
12023,0.143316150779385
12024,0.0
12025,0.0
12026,0.3133333333333333
12027,0.48083333333333333
12028,0.5580416666666668
12029,0.0
12030,0.0
12031,0.4
12032,0.43
12033,0.705
12034,0.2875
12035,0.2025
12036,0.0
12037,0.575
12038,0.2807361111111111
12039,0.17586117565261794
12040,0.0075
12041,0.255
12042,0.625
12043,0.745
12044,0.33705882352941174
12045,0.0
12046,0.5940831529581526
12047,0.5314166666666668
12048,0.67
12049,0.47
12050,0.0106
12051,0.635
12052,0.22375
12053,0.0
12054,0.45730753968253973
12055,0.24
12056,0.0
12057,0.204
12058,0.4025
12059,0.4563095238095239
12060,0.49
12061,0.6337857142857143
12062,0.6725
12063,0.3358333333333334
12064,0.7487579365079369
12065,0.35
12066,0.0
12067,0.33
12068,0.0
12069,0.4211666666666667
12070,0.24125
12071,0.415
12072,0.3802251082251082
12073,0.6036666666666667
12074,0.365
12075,0.085
12076,0.07416666666666667
12077,0.33583333333333326
12078,0.43662500000000004
12079,0.39666666666666667
12080,0.695
12081,0.0
12082,0.29
12083,0.5094166666666667
12084,0.49332936507936503
12085,0.14
12086,0.113
12087,0.5766666666666667
12088,0.4075
12089,0.5475
12090,0.128
12091,0.61
12092,0.5375
12093,0.5504060245310245
12094,0.007256166128849202
12095,0.855
12096,0.7816666666666667
12097,0.17336439948939936
12098,0.5544682539682539
12099,0.39375
12100,0.04
12101,0.24296337584843783
12102,0.10658333333333334
12103,0.5420833333333333
12104,0.61
12105,0.575
12106,0.08622338682047738
12107,0.0
12108,0.24666666666666667
12109,0.0
12110,0.016708465732974364
12111,0.64875
12112,0.8384270851308655
12113,0.325
12114,0.34666666666666673
12115,0.5191666666666667
12116,0.32433333333333336
12117,0.4999956709956709
12118,0.7533333333333333
12119,0.21541666666666665
12120,0.005
12121,0.2765803485729956
12122,0.395
12123,0.0
12124,0.016708465732974364
12125,0.0034999999999999996
12126,0.04
12127,0.3366666666666667
12128,0.5490119047619048
12129,0.0
12130,0.67
12131,0.6141666666666667
12132,0.3202083333333334
12133,0.0
12134,0.865
12135,0.665
12136,0.2005833333333333
12137,0.55
12138,0.6641666666666666
12139,0.5630952380952382
12140,0.1375
12141,0.17598686207826064
12142,0.815
12143,0.5
12144,0.625
12145,0.31
12146,0.02916666666666667
12147,0.39166666666666666
12148,0.685
12149,0.0
12150,0.0
12151,0.165
12152,0.608
12153,0.0
12154,0.6733333333333335
12155,0.5526666666666666
12156,0.7265833333333334
12157,0.455
12158,0.7766666666666666
12159,0.585
12160,0.735
12161,0.3920595238095239
12162,0.10466666666666667
12163,0.7950974025974026
12164,0.5935833333333334
12165,0.0
12166,0.0
12167,0.0
12168,0.30875
12169,0.007256166128849202
12170,0.19910256410256413
12171,0.82
12172,0.8569141206016206
12173,0.175
12174,0.015
12175,0.6775
12176,0.8108333333333333
12177,0.49
12178,0.51
12179,0.34
12180,0.545
12181,0.555
12182,0.526
12183,0.635
12184,0.50875
12185,0.5725
12186,0.0
12187,0.0
12188,0.575
12189,0.5647857142857144
12190,0.0
12191,0.0
12192,0.64
12193,0.6569867617762357
12194,0.158
12195,0.014999999999999998
12196,0.4828333333333334
12197,0.405
12198,0.435
12199,0.6491666666666666
12200,0.255
12201,0.44575
12202,0.325890873015873
12203,0.0
12204,0.0
12205,0.2593764328063241
12206,0.68
12207,0.7811031746031746
12208,0.012004274435956818
12209,0.0
12210,0.6663234126984128
12211,0.011738095238095238
12212,0.73
12213,0.3246468253968255
12214,0.7975
12215,0.7875
12216,0.6666666666666665
12217,0.732
12218,0.7313333333333334
12219,0.59875
12220,0.026363197615086514
12221,0.695
12222,0.895
12223,0.43
12224,0.016708465732974364
12225,0.938
12226,0.0
12227,0.015
12228,0.2435714285714286
12229,0.86
12230,0.11070436507936504
12231,0.0
12232,0.6209166666666666
12233,0.8383333333333334
12234,0.86
12235,0.007256166128849202
12236,0.80875
12237,0.8258333333333333
12238,0.68
12239,0.599
12240,0.645
12241,0.5651547619047619
12242,0.8403333333333333
12243,0.4018333333333333
12244,0.5686190476190476
12245,0.58075
12246,0.4276718142968143
12247,0.15533333333333332
12248,0.28656403318903323
12249,0.3609866896669222
12250,0.25833333333333336
12251,0.3345830208777327
12252,0.0
12253,0.24833333333333332
12254,0.364
12255,0.0
12256,0.0
12257,0.585
12258,0.5996637706154553
12259,0.21343333165372652
12260,0.035593795093795094
12261,0.0
12262,0.13091810966810966
12263,0.835
12264,0.5275
12265,0.0
12266,0.095
12267,0.0
12268,0.07414285714285715
12269,0.0
12270,0.037000000000000005
12271,0.58
12272,0.0
12273,0.815
12274,0.27
12275,0.66
12276,0.70875
12277,0.7752500000000001
12278,0.0
12279,0.44
12280,0.0
12281,0.17952651515151505
12282,0.4858333333333333
12283,0.5957420634920635
12284,0.0
12285,0.04
12286,0.78
12287,0.0
12288,0.4212619047619048
12289,0.056875721500721496
12290,0.595
12291,0.2693869047619049
12292,0.0
12293,0.19899999999999998
12294,0.03142857142857143
12295,0.16658333333333336
12296,0.415
12297,0.0
12298,0.19416666666666665
12299,0.105
12300,0.29
12301,0.785
12302,0.055
12303,0.615
12304,0.483
12305,0.46
12306,0.455
12307,0.07714285714285714
12308,0.8
12309,0.93
12310,0.47166666666666673
12311,0.24691666666666662
12312,0.55425
12313,0.21199801587301587
12314,0.925
12315,0.0
12316,0.68
12317,0.4199940476190476
12318,0.12
12319,0.345
12320,0.9749702380952382
12321,0.49
12322,0.365
12323,0.54
12324,0.875
12325,0.49
12326,0.8366666666666666
12327,0.26902705627705625
12328,0.0
12329,0.645
12330,0.36858333333333326
12331,0.0
12332,0.81875
12333,0.79
12334,0.9326666666666666
12335,0.522
12336,0.36
12337,0.11614095278609003
12338,0.5275
12339,0.7469166666666667
12340,0.475
12341,0.5425
12342,0.3525
12343,0.3591666666666667
12344,0.475
12345,0.6963650793650794
12346,0.88
12347,0.1645872391497392
12348,0.0
12349,0.6758333333333334
12350,0.1235
